ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
VERHAAK_GLIOBLASTOMA_MESENCHYMAL	VERHAAK_GLIOBLASTOMA_MESENCHYMAL	156	-0.4189069967671126	-2.1286645165540703	5.8316552785055277e-8	3.026629089544369e-5	2.7941720554523612e-5	3019	tags=42%, list=23%, signal=33%	PLK3/COL1A1/FNDC3B/POLD4/GRN/THEMIS2/PYGL/SP100/TGOLN2/TLR2/WIPF1/SLC10A3/CYBRD1/MGST2/HEXA/ALDH3B1/NCF4/FMNL1/MYH9/TNFAIP3/FURIN/IL1R1/RBM47/MAPK13/STAB1/RELB/PLAU/CEBPB/PROCR/TRADD/TRPM2/DSE/COL8A2/SERPINE1/HFE/LAMB1/LTBP2/FHOD1/CNN2/BDKRB2/PTPN22/CASP8/FPR3/LOX/PLBD1/MAN1A1/MRC2/CD14/LY75/PLA2G15/ADAM12/C5AR1/CYTIP/VDR/COL1A2/THBS1/EFEMP2/TYMP/COPZ2/DSC2/TNFRSF1B/TGFBI/ST14/FES/KYNU/LCP1
REACTOME_GLUCURONIDATION	REACTOME_GLUCURONIDATION	14	0.8745102905634231	2.3248148209068815	7.87170413190964e-8	3.744963240756011e-5	3.457335314778208e-5	843	tags=71%, list=6%, signal=67%	UGT2B7/UGT1A8/UGT1A9/UGT1A7/UGT1A6/UGT1A5/UGT1A1/UGT1A10/UGT1A3/UGT1A4
KIM_GLIS2_TARGETS_UP	KIM_GLIS2_TARGETS_UP	41	-0.6367478661060261	-2.509656986075432	1.517823847078509e-7	6.665581802285544e-5	6.153638868277e-5	1356	tags=41%, list=10%, signal=37%	SERPINE1/COL14A1/ADAM8/TNFSF13B/LTBP2/CD74/CMTM3/COL1A2/MFAP2/COL4A1/EFEMP2/HLA-DRB1/ICAM1/TGFBI/LUM/ANGPTL4/C3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	181	-0.37921801347323864	-1.9371285414665023	2.3685028486282803e-7	9.658416259156323e-5	8.916611851941202e-5	1356	tags=31%, list=10%, signal=28%	COL8A2/SERPINE1/ITGAX/COL14A1/ADAMTS9/ADAM8/LAMB1/ITGAV/ITGA9/LTBP2/HTRA1/COL5A2/COL24A1/FN1/COL6A2/HSPG2/P3H3/ITGB6/MMP19/ITGB3/PLOD2/VCAN/TNC/LOX/LRP4/P4HA1/COL4A2/MMP12/ADAM12/P4HA3/COL16A1/COL21A1/ICAM4/MATN3/LTBP3/ADAMTS3/F11R/COL1A2/MFAP2/COL7A1/THBS1/COL4A1/ICAM2/EFEMP2/PCOLCE2/ICAM1/NRXN1/SCUBE1/COL11A1/COL4A4/COL4A3/ADAMTS14/MMP8/MMP3/LUM/MMP9
MCLACHLAN_DENTAL_CARIES_UP	MCLACHLAN_DENTAL_CARIES_UP	128	-0.4258115636811517	-2.132778311472942	3.721765475776873e-7	1.3279724438256354e-4	1.2259789300799213e-4	1253	tags=32%, list=9%, signal=29%	CSF2RB/FPR1/MT2A/CD74/CHST15/GPNMB/CORO1A/SLC7A11/IL7R/CFB/APOE/CXCL1/APOC1/SERPINE2/SRGN/CEBPD/CD14/HCLS1/CYBA/CHL1/NNMT/IL11/C5AR1/PTGS2/C3AR1/HLA-DRB6/CYTIP/IL1RN/CCR1/TYMP/SAA1/ALOX5AP/HLA-DRB1/TNFRSF1B/ICAM1/KYNU/MMP9/IL1B/LCP1/C3/SERPINB2
WANG_SMARCE1_TARGETS_UP	WANG_SMARCE1_TARGETS_UP	200	0.4540718589300944	1.9109267231102554	3.6531037445769765e-7	1.3279724438256354e-4	1.2259789300799213e-4	1699	tags=28%, list=13%, signal=24%	INHBB/LBH/ZNF521/NAP1L3/DPYSL3/GALNT12/CD24/SPOCK1/ATP9A/PLCB1/BOC/S1PR3/MAN1C1/FLRT3/SAMD5/IQGAP2/TNFRSF19/CTHRC1/SOCS2/CGNL1/ADD2/PTGFRN/TMEM108/VAT1L/SDC2/FAM102A/IGFBP5/GNG2/JCAD/PLAT/PCDHB2/IGFBP4/DIRAS1/CADM1/MKX/F2R/JAG1/SIPA1L2/CD55/GABBR2/COL15A1/ATP11C/LIFR/IFIT2/IFIT3/ITGA2/TCEAL9/FOXO1/OXTR/CFH/NPR3/KLHL24/ABCA1/CA12/FIBCD1
NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON	NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON	98	0.5439305890931614	2.119372555887309	4.194146207528499e-7	1.3313095805095662e-4	1.2290597615236142e-4	2774	tags=57%, list=21%, signal=46%	AARD/MAL2/MTSS1/LY6K/DENND3/LYNX1/SAMD12/THEM6/TSNARE1/DEPTOR/PSCA/FAM83A/ZNF517/SLC45A4/TRIB1/EEF1D/AGO2/VPS28/RHPN1/ARHGAP39/ZNF16/GPT/CSMD3/LRRC14/RECQL4/ZNF250/JRK/PTK2/LRRC24/UTP23/TRAPPC9/MAF1/EPPK1/EXOSC4/PUF60/CYC1/MED30/ZC3H3/C8orf33/RAD21/PYCR3/TONSL/ZNF696/PLEC/COMMD5/MROH1/CYHR1/PPP1R16A/PARP10/KCNQ3/ZNF623/ST3GAL1/CHRAC1/BOP1/C8orf82/ZNF34
DELYS_THYROID_CANCER_DN	DELYS_THYROID_CANCER_DN	138	0.4934902143850635	1.9990017160101308	4.4307027552429074e-7	1.3313095805095662e-4	1.2290597615236142e-4	1524	tags=32%, list=11%, signal=29%	FABP5/EML1/CHRDL1/RELN/ID4/HSPA12A/EPB41L4B/LPAR1/SLC14A1/ELMO1/SLC16A2/SYNDIG1/IQGAP2/LMO2/RGS16/PRKCQ/IGF2/SFRP1/SALL2/SDC2/FLRT2/AKR1C1/NUP62CL/RYR2/NPR1/SETBP1/SYNE1/ACKR3/WFS1/FBLN5/TPO/IPCEF1/LTF/FMOD/LIFR/CPQ/ARHGEF28/EPHA3/IER2/RPS6KA5/FEZ1/PRKX/LDB2/GNA14
JAATINEN_HEMATOPOIETIC_STEM_CELL_UP	JAATINEN_HEMATOPOIETIC_STEM_CELL_UP	219	0.4447090529186319	1.882581732300034	4.2687580635975676e-7	1.3313095805095662e-4	1.2290597615236142e-4	1674	tags=21%, list=13%, signal=19%	FABP5/TSPYL5/CHRDL1/ZNF521/NAP1L3/DPYSL3/DAPK1/PXDN/ATP9A/PLCB1/MYCT1/PRDM16/IQGAP2/CTHRC1/MYO5C/SOCS2/BEX2/KCTD15/BCL11A/MSI2/PPM1H/BEND4/SERPING1/LRCH2/KHDRBS3/MAST4/DEPTOR/TNS3/ARMCX1/F2R/SPOCK3/ARMCX2/GLIDR/ZNF709/F2RL1/UBTD2/PLA2G4A/MEIS1/SELENOP/SCN3A/TCEAL9/ATP6V0A2/CFH/NPR3/CNKSR3/AKR1C3/ZNF618
CROMER_TUMORIGENESIS_UP	CROMER_TUMORIGENESIS_UP	37	-0.6395977441837402	-2.485622207010434	9.555013143602553e-7	2.7274785018413484e-4	2.517997411053578e-4	1057	tags=46%, list=8%, signal=42%	SMOX/COL5A2/CXCL1/FN1/TNC/PFN2/COL4A2/MMP12/COL1A2/MFAP2/COL11A1/NELL2/MMP3/LUM/MMP9/IL1B/MAGEA3
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	15	0.8230645515303333	2.2266322642759695	1.5634423202609155e-6	4.2503296220807455e-4	3.923887567692433e-4	843	tags=67%, list=6%, signal=63%	UGT2B7/UGT1A8/UGT1A9/UGT1A7/UGT1A6/UGT1A5/UGT1A1/UGT1A10/UGT1A3/UGT1A4
REACTOME_INTERLEUKIN_10_SIGNALING	REACTOME_INTERLEUKIN_10_SIGNALING	26	-0.6951013154511188	-2.4563160220278673	2.0178199352967677e-6	5.236242732095112e-4	4.834078667957376e-4	1288	tags=46%, list=10%, signal=42%	CXCL2/FPR1/CXCL1/PTAFR/PTGS2/IL1RN/CCR1/TNFRSF1B/ICAM1/IL1R2/IL1A/IL1B
FOROUTAN_INTEGRATED_TGFB_EMT_UP	FOROUTAN_INTEGRATED_TGFB_EMT_UP	95	-0.45576398389938594	-2.1270502609128012	2.3035973459283196e-6	5.717929238219468e-4	5.278769753346954e-4	2022	tags=45%, list=15%, signal=39%	CDK14/LMCD1/SRPX/IGFBP7/HMOX1/FBN1/TPM1/FERMT2/SNAI2/EPHB2/DSE/DIXDC1/BMPR2/SERPINE1/HTRA1/CALD1/DHRS2/COL5A2/FN1/MAF/SERPINE2/ITGB3/VCAN/LOX/MRC2/MYL9/COL4A2/ZNF365/IL11/PMEPA1/TGM2/FHOD3/MFAP2/COL7A1/THBS1/COL4A1/SPHK1/ALOX5AP/SCG2/TGFBI/TAGLN/LUM/ANGPTL4
WP_PHOTODYNAMIC_THERAPYINDUCED_NFKB_SURVIVAL_SIGNALING	WP_PHOTODYNAMIC_THERAPYINDUCED_NFKB_SURVIVAL_SIGNALING	24	-0.7042278867069837	-2.452335584122876	2.459509138383039e-6	5.850557362928655e-4	5.401211515738542e-4	378	tags=25%, list=3%, signal=24%	PTGS2/ICAM1/IL1A/MMP3/MMP9/IL1B
LY_AGING_PREMATURE_DN	LY_AGING_PREMATURE_DN	25	-0.6915069935171193	-2.4272942117833676	3.431461661515141e-6	7.836085850235977e-4	7.234243595455288e-4	378	tags=16%, list=3%, signal=16%	PTGS2/ENPP2/MMP3/SERPINB2
WP_OVERVIEW_OF_PROINFLAMMATORY_AND_PROFIBROTIC_MEDIATORS	WP_OVERVIEW_OF_PROINFLAMMATORY_AND_PROFIBROTIC_MEDIATORS	30	-0.66387413005381	-2.4522682879610915	4.210838603471077e-6	9.246029841237069e-4	8.535898335052504e-4	1696	tags=47%, list=13%, signal=41%	TNFSF13/CX3CL1/IL24/CXCL2/TNFSF13B/CXCL1/CXCL3/EBI3/IL11/IL1RN/IL1A/MMP3/MMP9/IL1B
MIKKELSEN_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3	MIKKELSEN_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3	103	0.5172504098044892	2.020654153381601	4.408860959953222e-6	9.322291563101091e-4	8.606302856329739e-4	1987	tags=40%, list=15%, signal=34%	AFF3/NGFR/RELN/FOXQ1/GALNT14/FGF5/GPRC5C/TUB/PTGFRN/SIX2/SMAD6/KCNMA1/ABLIM2/FLT1/PLXNA4/FLI1/RASGEF1B/KCNK1/HOXC5/SHH/CDH11/MNX1/WNK2/DLL4/AK5/FOXF2/CASZ1/FBXO43/MSX2/CXCR4/HOXD1/KCNK12/KIAA1549L/WNT9A/PTPRU/CSMD1/CCNO/MYRIP/KCNC4/SYNM/NRARP
PEREZ_TP63_TARGETS	PEREZ_TP63_TARGETS	223	0.41740668925148966	1.7721086601941827	4.926331272564025e-6	0.0010044437583952865	9.272985218694766e-4	1675	tags=23%, list=13%, signal=21%	INHBB/PPP2R2C/REEP1/LBH/NGFR/FAM43A/CACHD1/ID4/STOX2/SEMA6D/PCSK5/EPB41L4B/RORA/WNT7B/MAN1C1/HR/LMO2/CGNL1/IGF2/SHISAL1/DGAT2/SMAD6/ANGPTL2/S100A3/KHDRBS3/HS6ST1/HS6ST3/CEMIP/MKX/FOXF2/CASZ1/EPHA4/JAG1/ARHGEF6/BAMBI/SIPA1L2/GABBR2/INSR/ASS1/RTN4R/SASH1/HEY1/IFIT3/SLC4A11/GKAP1/SELENOP/PLPP3/TNFRSF10D/OXTR/CNKSR3/HSPA6/TLE1
GOZGIT_ESR1_TARGETS_DN	GOZGIT_ESR1_TARGETS_DN	500	0.34983839102760916	1.5755702350848881	6.371574650149223e-6	0.0012543213681966176	0.0011579845471251236	1833	tags=22%, list=14%, signal=20%	AFF3/SDK1/RPS6KA2/DSCAM/AGR2/COL4A5/DTNA/PXDN/ATP9A/SLITRK6/SOX2/PLCB1/EVL/DEGS2/FLRT3/TMEM150C/TTC9/TCF4/SCNN1A/MTSS1/ST6GALNAC5/CTHRC1/SDR16C5/EGR3/C9orf152/STC2/FAM189A2/HID1/KCTD15/MITF/EPHA7/SUSD4/AR/FAM102A/SHANK2/RASD1/GALNT18/KLF9/GFRA1/AKR1C1/TSPAN1/MAOA/SAT1/GDF15/SYT1/CACNG4/IGFBP5/PSG9/SERPINA3/TCEAL1/MAST4/TFF1/IGFBP4/SLC2A10/ANKRD35/SLC46A3/PSD3/CEMIP/DEPTOR/TFF3/ADGRF4/SLC6A14/TMEM45B/SHROOM2/LURAP1L/RNASE1/OAS2/ACKR3/SAMD9/THBD/APOL1/CXCR4/EPHA4/JAG1/FUT8-AS1/ARMCX2/BAMBI/SIPA1L2/ATP1B1/CPNE4/PSG4/TBC1D2/MBOAT1/SRGAP1/RAB27B/KITLG/IFIT2/EPHA3/IFIT3/LPIN2/S100A6/CDCA7L/MID2/TCEAL3/FBP1/NINJ1/GNA14/PLK2/HAGLR/SESN3/DCDC2/PTK2/AKR1C3/FUT8/CA12/TLE1/PDK3/YPEL2/SAMD9L/ST8SIA4/ISG20/ARL4A
WP_ALLOGRAFT_REJECTION	WP_ALLOGRAFT_REJECTION	31	-0.6448077811987287	-2.4268472682951034	8.803444661382043e-6	0.001621253728123551	0.0014967350566906584	963	tags=32%, list=7%, signal=30%	CTLA4/CASP8/CD40/PRF1/ABCB1/HLA-DRB1/HLA-DRB5/IL1A/IL1B/C3
ACEVEDO_METHYLATED_IN_LIVER_CANCER_DN	ACEVEDO_METHYLATED_IN_LIVER_CANCER_DN	354	0.379027466759458	1.6815411108933778	8.683328836177053e-6	0.001621253728123551	0.0014967350566906584	1407	tags=19%, list=11%, signal=18%	SDK1/PAGE5/TNS4/GLI2/PPP2R2C/F13A1/DPYSL3/DMD/SPANXC/SPANXB1/PXDN/COX7B2/SEMA6D/TENM1/GALNT14/SPANXA1/MAL2/NMNAT3/KALRN/SDR16C5/SORCS3/TGIF2LX/TRIML2/PLXNA4/SCIN/MAGEH1/DENND3/PHEX/DUOXA1/FGFBP1/CDH13/ADGRF5/MAFIP/PRKN/PRELP/CCNJL/ERRFI1/WNK2/TFF1/SPRY1/PCDHA11/PSD3/ST6GALNAC3/AK5/PCDHA13/HS6ST3/ADGRF4/SPANXD/XAGE2/F2R/SLC45A4/PIFO/N4BP3/ANK1/TPO/GLIDR/SIPA1L2/ZXDB/DUOX1/FMOD/PSG4/ARSJ/TMCC2/CSMD3/CNR1/CDHR2/GKAP1/CST3
ZHAN_MULTIPLE_MYELOMA_MS_UP	ZHAN_MULTIPLE_MYELOMA_MS_UP	37	0.6498520547753696	2.1627109050680864	1.0460863072337963e-5	0.0018662833524992946	0.001722945440894611	367	tags=24%, list=3%, signal=24%	ZNF521/NAP1L3/DTNA/VWA5A/PCSK5/FZD8/KLHL13/MITF/PPM1H
