ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	231	-0.31720072808895927	-1.7050704600604416	1.6021388859327318e-5	0.006495944937509076	0.0060314013179515475	1614	tags=25%, list=13%, signal=22%	PDE4B/KLRC4-KLRK1/EPHB2/CX3CL1/HLA-A/AFAP1L2/CD274/SEMA7A/B2M/SERPINE1/PANX2/IL16/ADAM8/LACC1/IL1RAP/KIT/CD74/IL17RA/POU2F2/PTPN22/TLR1/PLA2R1/CASP8/MCOLN2/SLC7A5/CD40/MIR324/PTAFR/BTN3A2/PLA2G3/IL1RL2/UCN/TRIM16/CD14/CD83/HPSE/MMP12/MDK/CYBA/ALOX15B/EBI3/SPN/C5AR1/PTGS2/C3AR1/SERPINB7/INAVA/THBS1/SAA1/SPHK1/LGALS9/EREG/PIK3CG/IL1A/MMP8/LUM/IL1B/C3
GOBP_COLLAGEN_METABOLIC_PROCESS	GOBP_COLLAGEN_METABOLIC_PROCESS	55	-0.5073031058671933	-2.1084210451761756	3.223865262132644e-5	0.008080571856824566	0.007502707029678509	1052	tags=29%, list=9%, signal=27%	P3H4/SMPD3/P3H3/MMP19/UCN/MRC2/MMP12/CYGB/ADAMTS3/SERPINB7/COL1A2/RCN3/ADAMTS14/MMP8/MMP3/MMP9
HP_MODERATE_SENSORINEURAL_HEARING_IMPAIRMENT	HP_MODERATE_SENSORINEURAL_HEARING_IMPAIRMENT	26	0.6987226122660481	2.0743301208311054	2.7953117724380857e-5	0.008080571856824566	0.007502707029678509	3045	tags=81%, list=25%, signal=61%	CNKSR2/DMD/CLCN4/FRMPD4/IL1RAPL1/IQSEC2/PTCHD1/ARHGEF6/USP27X/DLG3/MID2/SYP/TSPAN7/ALG13/USP9X/ZNF81/SLC9A7/UPF3B/RPS6KA3/ACSL4/FTSJ1
HP_TOE_CLINODACTYLY	HP_TOE_CLINODACTYLY	53	0.5900129371776494	2.0271294353238276	2.5120045086584002e-5	0.008080571856824566	0.007502707029678509	3071	tags=58%, list=25%, signal=44%	CNKSR2/DMD/CLCN4/FRMPD4/KCNMA1/FLI1/IL1RAPL1/IQSEC2/PTCHD1/FBXW11/ARHGEF6/AGO2/USP27X/DLG3/MID2/SYP/RLIM/TSPAN7/DOCK3/HUWE1/ALG13/USP9X/ZNF81/SLC9A7/UPF3B/TANC2/TRMT1/RPS6KA3/ACSL4/FTSJ1/ZMIZ1
HP_SHORTENING_OF_ALL_DISTAL_PHALANGES_OF_THE_FINGERS	HP_SHORTENING_OF_ALL_DISTAL_PHALANGES_OF_THE_FINGERS	35	0.6421967291688918	2.026333575522631	3.424839486496664e-5	0.008080571856824566	0.007502707029678509	3045	tags=66%, list=25%, signal=50%	CNKSR2/DMD/CLCN4/FRMPD4/IL1RAPL1/IQSEC2/PTCHD1/ARHGEF6/USP27X/DLG3/MID2/SYP/PHF6/TSPAN7/ALG13/USP9X/ZNF81/SLC9A7/UPF3B/RPS6KA3/PIGY/ACSL4/FTSJ1
HP_ABNORMALITY_OF_THE_SENSE_OF_SMELL	HP_ABNORMALITY_OF_THE_SENSE_OF_SMELL	58	0.570189939532967	1.9909121263115486	2.8290309308669025e-5	0.008080571856824566	0.007502707029678509	990	tags=26%, list=8%, signal=24%	GLI2/RELN/SOX2/SIX3/FLRT3/SEMA3A/PDGFB/SHH/PRKN/HS6ST1/DUSP6/SPRY4/PTCH1/ANK1/TSHZ1
HP_LONG_PALPEBRAL_FISSURE	HP_LONG_PALPEBRAL_FISSURE	60	0.566856032041996	1.9854138410368227	2.5972475788917536e-5	0.008080571856824566	0.007502707029678509	3045	tags=47%, list=25%, signal=35%	AFF3/CNKSR2/DMD/CLCN4/FRMPD4/IL1RAPL1/IQSEC2/PTCHD1/ARHGEF6/USP27X/DLG3/MID2/SYP/BMP1/TSPAN7/KDM6A/SPEN/ALG13/USP9X/ZNF81/SLC9A7/UPF3B/DVL1/RPS6KA3/PIGY/ACSL4/OTUD6B/FTSJ1
GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	95	-0.4115587367714213	-1.9435405893559736	3.041467087447642e-5	0.008080571856824566	0.007502707029678509	857	tags=19%, list=7%, signal=18%	PTK2B/ADM2/CD40/ECM1/NR2E1/MDK/ADAM12/C5AR1/C3AR1/ZC3H12A/THBS1/SPHK1/NOS3/TIE1/IL1A/IL1B/ANGPTL4/C3
GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT	GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT	61	0.553163879110678	1.9392321050894408	3.442396082503739e-5	0.008080571856824566	0.007502707029678509	1152	tags=23%, list=9%, signal=21%	INHBB/GLI2/FOXA2/SOX2/SIX3/SOX4/BMP6/ONECUT1/SHH/NKX2-5/MNX1/TBX1/POU3F2/INSR
HP_X_LINKED_DOMINANT_INHERITANCE	HP_X_LINKED_DOMINANT_INHERITANCE	48	0.5867703055126778	1.9705438163173012	4.6235919850253984e-5	0.010310610126606638	0.009573268878468377	3702	tags=77%, list=30%, signal=54%	COL4A5/CLCN4/PHEX/EFNB1/IQSEC2/EDA/AMER1/NHS/PDK3/HNRNPH2/UBQLN2/KDM6A/MSL3/RNF113A/ATRX/DIAPH2/EBP/PLS3/SMC1A/LAMP2/ALG13/WDR45/USP9X/COX7B/HCCS/OFD1/HDAC6/PDHA1/RPS6KA3/HDAC8/NDUFB11/ACSL4/CDKL5/FHL1/CHM/DDX3X/SLC35A2
HP_ABNORMALITY_OF_THE_POSTERIOR_PITUITARY	HP_ABNORMALITY_OF_THE_POSTERIOR_PITUITARY	30	0.6658663877614676	2.0406394189171366	6.463796379301726e-5	0.013727872310326523	0.01274615286023709	925	tags=27%, list=8%, signal=25%	GLI2/FOXA2/ROBO1/SIX3/PDGFB/SHH/WFS1/PTCH1
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	112	-0.38205687959185947	-1.863554977817086	7.907586140962631e-5	0.016030833722133334	0.014884422908395688	1994	tags=29%, list=16%, signal=24%	HMCES/IL1R1/KMT5B/HSPD1/HMOX1/CAMK4/TNFSF13/KLRC4-KLRK1/AP1G1/HLA-A/PARP3/MR1/B2M/HFE/KIT/IL7R/CD96/CD40/PTAFR/TFRC/LAG3/PLA2G3/SERPINB4/TRPM4/LGALS9/HLA-DRB1/TNFRSF1B/ICAM1/FES/IL1B/IL13RA2/C3
HP_PERIORBITAL_FULLNESS	HP_PERIORBITAL_FULLNESS	41	0.6101817301847443	1.9828384353477477	1.0600928417957846e-4	0.018199261133315277	0.01689777986746809	3045	tags=59%, list=25%, signal=44%	CNKSR2/DMD/CLCN4/FRMPD4/MLXIPL/IL1RAPL1/IQSEC2/PTCHD1/ARHGEF6/USP27X/DLG3/MID2/SYP/ELN/TSPAN7/SPEN/ALG13/USP9X/ZNF81/SLC9A7/UPF3B/RPS6KA3/ACSL4/FTSJ1
HP_WIDENED_SUBARACHNOID_SPACE	HP_WIDENED_SUBARACHNOID_SPACE	55	0.5600649885354363	1.9393625475957699	1.0438576250278381e-4	0.018199261133315277	0.01689777986746809	2592	tags=47%, list=21%, signal=37%	CNKSR2/DMD/KIRREL3/TCF4/CAMK2B/CLCN4/FRMPD4/IL1RAPL1/IQSEC2/PTCHD1/ARHGEF6/CAMK2A/USP27X/DLG3/MID2/SYP/GCDH/AIFM1/TSPAN7/KCNQ5/ALG13/USP9X/ZNF81/SLC9A7/UPF3B/SETD1B
HP_ATTENTION_DEFICIT_HYPERACTIVITY_DISORDER	HP_ATTENTION_DEFICIT_HYPERACTIVITY_DISORDER	196	0.4070460037298448	1.7088730751492824	1.0523158437308731e-4	0.018199261133315277	0.01689777986746809	3071	tags=36%, list=25%, signal=28%	GLI2/CNKSR2/DMD/SIX3/NDP/CYFIP2/CLCN4/PIEZO2/FRMPD4/IGF2/MLXIPL/KCNMA1/FLI1/IL1RAPL1/SHH/NR2F1/SETBP1/IQSEC2/PTCH1/PTCHD1/FBXW11/ARHGEF6/SCN8A/TBX1/AGO2/FGD1/USP27X/NSD1/SOX5/DLG3/NKAP/MID2/GP1BB/SYP/SCN3A/JRK/RLIM/STS/VPS37D/PRKCG/HMGA2/HNRNPH2/ELN/TSPAN7/DOCK3/RAD21/TIMM8A/SPEN/BRD4/HUWE1/STAG2/SMC1A/ALG13/USP9X/ZNF81/ZDHHC9/SLC9A7/UPF3B/OPHN1/TANC2/CDON/OCRL/POLA1/STX1A/TRMT1/TAF1/RPS6KA3/HDAC8/ACSL4/FTSJ1/ZMIZ1
GOBP_SYNAPSE_ORGANIZATION	GOBP_SYNAPSE_ORGANIZATION	217	0.3991991893578041	1.6922028994951348	1.0609434741394556e-4	0.018199261133315277	0.01689777986746809	1264	tags=20%, list=10%, signal=19%	SDK1/DSCAM/CNKSR2/COL4A5/LRRN1/SLITRK5/KIRREL3/RELN/SLITRK6/ADGRF1/PPFIBP2/WNT7B/FLRT3/THBS2/SYNDIG1/MUSK/CAMK2B/FRMPD4/ADD2/ERC2/EPHB1/TMEM108/EPHA7/ACTBL2/FLRT2/SHANK2/IL1RAPL1/PCDH17/PCDHB2/PALM/SEMA3F/DNER/IGSF9/MDGA1/F2R/EPHA4/MEF2C/GRM5/LGI2/NRG1/INSR/ARHGAP39/CNTNAP1/DRP2
GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE	GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE	251	-0.299561708627852	-1.6376222218556786	1.2020411905951714e-4	0.01985593966686839	0.018435984576223797	1879	tags=33%, list=15%, signal=29%	BMPER/LOXL1/SRPX/TFPI2/IGFBP7/ATRNL1/FBN1/CTSS/COL27A1/MMP15/HRNR/CRELD1/GFOD2/APLP1/ADAMTSL5/FBLN7/ANGPT4/ITIH4/TINAGL1/MMRN2/OLFML2B/COL8A2/SEMA7A/SERPINE1/VWA2/FGF1/COL14A1/ADAMTS9/LAMB1/LTBP2/LRIG1/SERPINB8/HTRA1/ADAMTS17/COL5A2/APOE/COL24A1/FN1/COL6A2/HSPG2/USH2A/MMP19/SERPINE2/GLG1/TNFRSF11B/VCAN/TNC/LOX/DMBT1/COCH/ECM1/COL4A2/HPSE/MMP12/MDK/GPC6/COL16A1/COL21A1/TGM2/MATN3/LTBP3/ADAMTS3/ADAMTS20/COL1A2/MFAP2/COL7A1/THBS1/COL4A1/ADAMTSL4/EFEMP2/LGALS9/ICAM1/TGFBI/COL11A1/NDNF/COL4A4/COL4A3/ADAMTS14/CRISP3/MMP8/MMP3/LUM/MMP9/ANGPTL4
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE	GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE	169	-0.32850951350504726	-1.678773142916419	1.3174674195243007e-4	0.020261740314063383	0.018812765257381483	2533	tags=33%, list=21%, signal=26%	PYCARD/TLR2/RELA/ZYX/FANCD2/CYLD/MGST2/GATA3/CST7/FANCA/EDNRB/TNFAIP3/GSTP1/FURIN/IL1R1/MAPK13/RHBDD3/CEBPB/DUSP10/NFKBIA/SBNO2/TRADD/TYRO3/CX3CL1/RHBDF2/SEMA7A/SERPINE1/IL16/ADAM8/LACC1/SETD6/IL17RA/APOE/FPR2/ADORA1/PLA2G3/IL1RL2/MDK/FABP4/NR1H3/PTGS2/CALCRL/SAA1/SPHK1/ALOX5AP/HLA-DRB1/TNFRSF1B/PIK3CG/PTGER3/MMP8/MMP3/MMP9/IL1B/CREB3L3/C3
GOBP_CYTOKINE_PRODUCTION	GOBP_CYTOKINE_PRODUCTION	370	-0.2653866588534044	-1.528045064064449	1.2839978701518294e-4	0.020261740314063383	0.018812765257381483	1370	tags=20%, list=11%, signal=18%	CD274/SEMA7A/B2M/SERPINE1/PANX2/IL16/HFE/ADAM8/LACC1/ITGAV/IL1RAP/MC1R/KIT/CD74/GPNMB/IL17RA/LEF1/POU2F2/PTPN22/ABCD2/TLR1/PLA2R1/FN1/CASP8/CD96/MCOLN2/ITGB6/SLC7A5/CD40/SRGN/MIR324/PTAFR/BTN3A2/LAG3/PLA2G3/IL1RL2/UCN/TRIM16/CD14/CD83/HPSE/MMP12/MDK/CYBA/ALOX15B/EBI3/SPN/C5AR1/RNF125/PTGS2/C3AR1/LTBP3/ADAMTS3/TRPM4/F11R/SERPINB7/ZC3H12A/INAVA/THBS1/SAA1/SPHK1/LGALS9/HLA-DRB1/TNFRSF1B/NFATC1/IL1R2/EREG/PIK3CG/IL1A/MMP8/LUM/IL1B/CD33/C3
GOBP_GLAND_DEVELOPMENT	GOBP_GLAND_DEVELOPMENT	239	0.38686082049311765	1.6569933879993102	1.4758266768162762e-4	0.0218945373294603	0.020328796283714142	2153	tags=24%, list=18%, signal=20%	INHBB/GLI2/LBH/ROBO1/NTN4/ID4/COBL/IGSF3/SOX2/SIX3/RGN/WNT7B/SEMA3A/SOCS2/IGF2/SFRP1/PROX1/ONECUT1/AR/ELF3/SHH/APLN/IGFBP5/NKX2-5/SERPINB5/CADM1/OAS2/UGT1A1/CSF1/MSX2/MESP1/EDA/PTCH1/NRG1/TBX1/POU3F2/INSR/ASS1/TFCP2L1/E2F7/FOXC1/UPRT/ITGA2/OXTR/NCOR2/MSN/CSMD1/TP63/NKX2-8/PHF2/PRDX2/ONECUT2/NKX3-1/JAK2/ELK1/EGFR/HLX
GOBP_DEVELOPMENTAL_GROWTH	GOBP_DEVELOPMENTAL_GROWTH	357	0.35393279258257815	1.5630521609669548	1.5218176170701106e-4	0.0218945373294603	0.020328796283714142	1210	tags=15%, list=10%, signal=14%	GLI2/DSCAM/AGR2/COBL/SLITRK6/SEMA6D/SOX2/PLCB1/CYFIP2/CACNG7/WNT7B/FLRT3/PKDCC/MUSK/SEMA3A/SOCS2/IGFBP1/STC2/IGF2/SFRP1/PTGFRN/TMEM108/EPHA7/BCL11A/PROX1/AR/PLXNA4/PI16/SYT17/GDF15/SYT1/SHH/PRKN/NKX2-5/TRPV2/SPRY1/HOPX/RARB/SEMA3F/SYT2/DUSP6/CSF1/MSX2/MESP1/WWC3/CXCR4/PTCH1/MEF2C/GINS4/CPQ/POU3F2/ADRB1/INSR/RTN4R/KLF2
GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	139	-0.346852090761667	-1.7389990172521512	1.6197943000708837e-4	0.02257588305723794	0.020961417027890974	531	tags=11%, list=4%, signal=10%	EYA4/EYA1/VNN1/PTGS2/ACAA2/THBS1/SCG2/ICAM1/NOS3/SNAI1/MEIS3/IL1A/MMP9/IL1B/MAGEA3
GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT	GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT	65	0.5316959999656149	1.896160990104103	1.873799607443943e-4	0.024579841909411725	0.02282206704546276	1180	tags=23%, list=10%, signal=21%	GLI2/AGR2/SPDEF/COBL/PCSK5/PKDCC/RBPMS2/IGF2/SFRP1/SIX2/SHH/RARB/FOXF2/INSR/ASS1
HP_INTELLECTUAL_DISABILITY_PROFOUND	HP_INTELLECTUAL_DISABILITY_PROFOUND	95	0.46712854626933376	1.7642642889170537	1.8312087463346818e-4	0.024579841909411725	0.02282206704546276	3045	tags=44%, list=25%, signal=34%	CNKSR2/DMD/KIRREL3/SLC16A2/TCF4/CAMK2B/CLCN4/FRMPD4/IL1RAPL1/SHROOM4/SETBP1/IQSEC2/PTCHD1/ARHGEF6/CAMK2A/USP27X/RNASEH2A/DLG3/MID2/SYP/ATP6V0A2/DPM3/VPS53/PCDH12/TSPAN7/SLC9A6/RNF113A/KCNQ5/ALG13/USP9X/ZNF81/NACC1/SLC9A7/UPF3B/SETD1B/FH/OFD1/PDHA1/SMS/RPS6KA3/ACSL4/FTSJ1
GOBP_CELL_FATE_SPECIFICATION	GOBP_CELL_FATE_SPECIFICATION	30	0.6449870399521593	1.9766517767053198	1.9542422710374714e-4	0.024902630082363205	0.0231217717120644	1149	tags=37%, list=9%, signal=33%	GLI2/FOXA2/SOX2/AR/SIX2/SHH/MNX1/MESP1/PTCH1/TBX1/POU3F2
HP_BROAD_NASAL_TIP	HP_BROAD_NASAL_TIP	106	0.4570814788401182	1.7691364394099802	2.041752074893281e-4	0.025295039594511202	0.023486118896579436	3222	tags=40%, list=26%, signal=29%	CNKSR2/DMD/SOX4/CLCN4/FRMPD4/MLXIPL/SIX2/IL1RAPL1/CDH11/SETBP1/RARB/IQSEC2/PTCHD1/ARHGEF6/USP27X/DLG3/MID2/SYP/ATP6V0A2/AIFM1/ELN/TSPAN7/PUF60/KDM6A/PHF8/HUWE1/ALG13/USP9X/ZNF81/NACC1/SLC9A7/UPF3B/LAS1L/OFD1/TAF1/RPS6KA3/HDAC8/ACSL4/FTSJ1/ATP6V1B2/SMARCA4/GPAA1
GOBP_NEUTROPHIL_MIGRATION	GOBP_NEUTROPHIL_MIGRATION	52	-0.47955399746502886	-1.9557173439131212	2.178049963433015e-4	0.02625433199165202	0.024376809548066803	2203	tags=48%, list=18%, signal=40%	PIK3CD/CKLF/SLIT2/IL1R1/FUT4/PDE4B/CX3CL1/ADAM8/CXCL2/ITGA9/CD74/MPP1/CXCL1/MCOLN2/CXADR/CXCL3/MDK/C5AR1/C3AR1/SAA1/PREX1/PIK3CG/DPP4/IL1A/IL1B
GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT	GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT	158	-0.3245044207515274	-1.6375369074770945	2.3074962532047255e-4	0.0270827191823502	0.025145956399189442	1545	tags=23%, list=13%, signal=20%	ANGPT4/ISM1/HTATIP2/HYAL1/SEMA3E/ADGRA2/SERPINE1/ITGAX/FGF1/ADAMTS9/GPNMB/PTK2B/HSPG2/ADM2/CD40/ADGRB2/ECM1/NR2E1/COL4A2/MDK/ADGRB3/ADAM12/C5AR1/C3AR1/ZC3H12A/THBS1/SPHK1/ENPP2/NOS3/NPPB/TIE1/COL4A3/IL1A/IL1B/ANGPTL4/C3
GOBP_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	GOBP_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	28	-0.5831029628656517	-2.0687480978529416	2.511358766706584e-4	0.028317435734585145	0.026292374835935325	1337	tags=36%, list=11%, signal=32%	BMPR2/SERPINE1/CD40/IL11/THBS1/SCG2/ICAM1/NDNF/COL4A3/ANGPTL4
