ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON	NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON	93	0.5505242107729238	2.123713849270615	5.969114785834563e-7	1.3589684662416686e-4	1.2220977114156027e-4	2651	tags=59%, list=22%, signal=47%	AARD/MAL2/MTSS1/LY6K/DENND3/LYNX1/SAMD12/THEM6/TSNARE1/DEPTOR/PSCA/FAM83A/ZNF517/SLC45A4/TRIB1/EEF1D/AGO2/VPS28/RHPN1/ARHGAP39/ZNF16/GPT/CSMD3/LRRC14/RECQL4/ZNF250/JRK/PTK2/LRRC24/UTP23/TRAPPC9/MAF1/EPPK1/EXOSC4/PUF60/CYC1/MED30/ZC3H3/C8orf33/RAD21/TONSL/ZNF696/PLEC/COMMD5/MROH1/CYHR1/PPP1R16A/PARP10/KCNQ3/ZNF623/ST3GAL1/CHRAC1/BOP1/C8orf82/ZNF34
RIGGI_EWING_SARCOMA_PROGENITOR_UP	RIGGI_EWING_SARCOMA_PROGENITOR_UP	255	0.4349872144144301	1.8739826706883755	5.623034557579841e-7	1.3589684662416686e-4	1.2220977114156027e-4	1565	tags=29%, list=13%, signal=26%	REEP1/LBH/ZNF704/SHISA3/DAPK1/ITGB2-AS1/NGFR/DMD/FAM43A/CACHD1/PARM1/RELN/ID4/NRK/IGSF3/SEMA6D/ITGB2/SOX2/FZD8/A2M/LPL/ST6GAL1/ADGRG2/S1PR3/FLRT3/KALRN/SAMD5/TCF4/TNFSF15/CCND2/LMO2/KLHL13/ENTPD3/EPHB1/FLRT2/SCIN/PCDH17/PAG1/GDF15/IGFBP5/JCAD/NR2F1/SLFN11/PRELP/CDH11/HS6ST1/TRMT9B/DUSP6/TCF7L1/F2R/CRIP2/EPHA4/JAG1/ARHGEF6/BTG2/BAMBI/CARD16/FZD4/FMOD/G0S2/MEIS1/KIAA1549L/EPHA3/PKP1/GYG2/GP1BB/PIK3R1/NR3C2/LDB2/IGFBP2/GNA14/RRAGD/NPR3
JAATINEN_HEMATOPOIETIC_STEM_CELL_UP	JAATINEN_HEMATOPOIETIC_STEM_CELL_UP	209	0.44519225210259245	1.8848183386346746	7.623175765277242e-7	1.602039706979802e-4	1.4406876304580633e-4	1674	tags=22%, list=14%, signal=20%	FABP5/TSPYL5/CHRDL1/ZNF521/NAP1L3/DPYSL3/DAPK1/PXDN/ATP9A/PLCB1/MYCT1/PRDM16/IQGAP2/CTHRC1/MYO5C/SOCS2/BEX2/KCTD15/BCL11A/MSI2/PPM1H/BEND4/SERPING1/LRCH2/KHDRBS3/MAST4/DEPTOR/TNS3/ARMCX1/F2R/SPOCK3/ARMCX2/GLIDR/ZNF709/F2RL1/UBTD2/PLA2G4A/MEIS1/SELENOP/SCN3A/TCEAL9/ATP6V0A2/CFH/NPR3/CNKSR3/AKR1C3/ZNF618
CROMER_TUMORIGENESIS_UP	CROMER_TUMORIGENESIS_UP	37	-0.632528475109916	-2.4270266981547928	8.402466394704204e-7	1.6396812993094202e-4	1.474538087612001e-4	1057	tags=51%, list=9%, signal=47%	MYO1B/SERPINE1/SMOX/COL5A2/CXCL1/FN1/TNC/PFN2/COL4A2/MMP12/COL1A2/MFAP2/COL11A1/NELL2/MMP3/LUM/MMP9/IL1B/MAGEA3
MCLACHLAN_DENTAL_CARIES_UP	MCLACHLAN_DENTAL_CARIES_UP	123	-0.41973881131854196	-2.0958346343004153	1.1060523957587788e-6	1.888584465758115e-4	1.6983725603295986e-4	1235	tags=33%, list=10%, signal=30%	FPR1/MT2A/CD74/CHST15/GPNMB/CORO1A/SLC7A11/IL7R/CFB/APOE/CXCL1/APOC1/SERPINE2/SRGN/CEBPD/CD14/HCLS1/CYBA/CHL1/NNMT/IL11/C5AR1/PTGS2/C3AR1/HLA-DRB6/CYTIP/IL1RN/CCR1/TYMP/SAA1/ALOX5AP/HLA-DRB1/TNFRSF1B/ICAM1/KYNU/MMP9/IL1B/LCP1/C3/SERPINB2
WANG_SMARCE1_TARGETS_UP	WANG_SMARCE1_TARGETS_UP	194	0.45167389211394865	1.895408331492167	1.051329192817952e-6	1.888584465758115e-4	1.6983725603295986e-4	1699	tags=28%, list=14%, signal=25%	INHBB/LBH/ZNF521/NAP1L3/DPYSL3/GALNT12/CD24/SPOCK1/ATP9A/PLCB1/BOC/S1PR3/MAN1C1/FLRT3/SAMD5/IQGAP2/TNFRSF19/CTHRC1/SOCS2/CGNL1/ADD2/PTGFRN/TMEM108/VAT1L/SDC2/FAM102A/IGFBP5/GNG2/JCAD/PLAT/PCDHB2/IGFBP4/DIRAS1/CADM1/MKX/F2R/JAG1/SIPA1L2/CD55/GABBR2/COL15A1/ATP11C/LIFR/IFIT2/IFIT3/ITGA2/TCEAL9/FOXO1/OXTR/CFH/NPR3/KLHL24/ABCA1/CA12/FIBCD1
KIM_GLIS2_TARGETS_UP	KIM_GLIS2_TARGETS_UP	39	-0.6328410291793399	-2.4565247018671132	1.2895434608221954e-6	2.0723721970389636e-4	1.863649806538083e-4	1512	tags=46%, list=12%, signal=41%	CX3CL1/SERPINE1/COL14A1/ADAM8/TNFSF13B/LTBP2/CD74/CMTM3/COL1A2/MFAP2/COL4A1/EFEMP2/HLA-DRB1/ICAM1/TGFBI/LUM/ANGPTL4/C3
REACTOME_INTERLEUKIN_10_SIGNALING	REACTOME_INTERLEUKIN_10_SIGNALING	25	-0.6989007023354363	-2.4658540643023596	2.1799265294028896e-6	3.3086440435159414e-4	2.9754084910095583e-4	1281	tags=52%, list=10%, signal=47%	IL10RB/CXCL2/FPR1/CXCL1/PTAFR/PTGS2/IL1RN/CCR1/TNFRSF1B/ICAM1/IL1R2/IL1A/IL1B
FOROUTAN_INTEGRATED_TGFB_EMT_UP	FOROUTAN_INTEGRATED_TGFB_EMT_UP	87	-0.47491295686546625	-2.1766586823195833	2.6950646960307245e-6	3.506150833121876e-4	3.153023057912637e-4	1864	tags=49%, list=15%, signal=42%	CDK14/LMCD1/SRPX/IGFBP7/HMOX1/FBN1/TPM1/FERMT2/SNAI2/EPHB2/DSE/DIXDC1/BMPR2/SERPINE1/HTRA1/CALD1/DHRS2/COL5A2/FN1/MAF/SERPINE2/ITGB3/VCAN/LOX/MRC2/MYL9/COL4A2/ZNF365/IL11/PMEPA1/TGM2/FHOD3/MFAP2/COL7A1/THBS1/COL4A1/SPHK1/ALOX5AP/SCG2/TGFBI/TAGLN/LUM/ANGPTL4
DELYS_THYROID_CANCER_DN	DELYS_THYROID_CANCER_DN	129	0.49846359975587956	1.9966273145542945	2.450384407760186e-6	3.506150833121876e-4	3.153023057912637e-4	1524	tags=34%, list=12%, signal=30%	FABP5/EML1/CHRDL1/RELN/ID4/HSPA12A/EPB41L4B/LPAR1/SLC14A1/ELMO1/SLC16A2/SYNDIG1/IQGAP2/LMO2/RGS16/PRKCQ/IGF2/SFRP1/SALL2/SDC2/FLRT2/AKR1C1/NUP62CL/RYR2/NPR1/SETBP1/SYNE1/ACKR3/WFS1/FBLN5/TPO/IPCEF1/LTF/FMOD/LIFR/CPQ/ARHGEF28/EPHA3/IER2/RPS6KA5/FEZ1/PRKX/LDB2/GNA14
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	177	-0.3763739898817084	-1.972010793120458	2.61816399621476e-6	3.506150833121876e-4	3.153023057912637e-4	1381	tags=32%, list=11%, signal=28%	COL8A2/SERPINE1/ITGAX/COL14A1/ADAMTS9/ADAM8/LAMB1/ITGAV/ITGA9/LTBP2/HTRA1/COL5A2/COL24A1/FN1/COL6A2/HSPG2/P3H3/ITGB6/MMP19/ITGB3/PLOD2/VCAN/TNC/LOX/LRP4/P4HA1/COL4A2/MMP12/ADAM12/P4HA3/COL16A1/COL21A1/ICAM4/MATN3/LTBP3/ADAMTS3/F11R/COL1A2/MFAP2/COL7A1/THBS1/COL4A1/ICAM2/EFEMP2/PCOLCE2/ICAM1/NRXN1/SCUBE1/COL11A1/COL4A4/COL4A3/ADAMTS14/MMP8/MMP3/LUM/MMP9
WP_OVERVIEW_OF_PROINFLAMMATORY_AND_PROFIBROTIC_MEDIATORS	WP_OVERVIEW_OF_PROINFLAMMATORY_AND_PROFIBROTIC_MEDIATORS	29	-0.670987359690028	-2.4236748256728524	3.314517833985738e-6	4.116028510204107e-4	3.701475896900819e-4	1592	tags=48%, list=13%, signal=42%	TNFSF13/CX3CL1/IL24/CXCL2/TNFSF13B/CXCL1/CXCL3/EBI3/IL11/IL1RN/IL1A/MMP3/MMP9/IL1B
WP_ALLOGRAFT_REJECTION	WP_ALLOGRAFT_REJECTION	29	-0.6540098131934375	-2.362350194960755	8.076626456885839e-6	9.593627600092223e-4	8.62738954250414e-4	963	tags=34%, list=8%, signal=32%	CTLA4/CASP8/CD40/PRF1/ABCB1/HLA-DRB1/HLA-DRB5/IL1A/IL1B/C3
MIKKELSEN_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3	MIKKELSEN_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3	100	0.5156170801486382	2.0019863848248898	9.513298865402414e-6	0.0010829305208449747	9.738613838530365e-4	1307	tags=34%, list=11%, signal=31%	AFF3/NGFR/RELN/FOXQ1/GALNT14/FGF5/GPRC5C/TUB/PTGFRN/SIX2/SMAD6/KCNMA1/ABLIM2/FLT1/PLXNA4/FLI1/RASGEF1B/KCNK1/HOXC5/SHH/CDH11/MNX1/WNK2/DLL4/AK5/FOXF2/CASZ1/FBXO43/MSX2/CXCR4/HOXD1/KCNK12/KIAA1549L/WNT9A
ACEVEDO_METHYLATED_IN_LIVER_CANCER_DN	ACEVEDO_METHYLATED_IN_LIVER_CANCER_DN	328	0.3827898321814672	1.6856668989894539	1.4384828369247142e-5	0.0015719740441913278	0.001413650080582014	1070	tags=18%, list=9%, signal=17%	SDK1/PAGE5/TNS4/GLI2/PPP2R2C/F13A1/DPYSL3/DMD/SPANXC/SPANXB1/PXDN/COX7B2/SEMA6D/TENM1/GALNT14/SPANXA1/MAL2/NMNAT3/KALRN/SDR16C5/SORCS3/TGIF2LX/TRIML2/PLXNA4/SCIN/MAGEH1/DENND3/PHEX/DUOXA1/FGFBP1/CDH13/ADGRF5/MAFIP/PRKN/PRELP/CCNJL/ERRFI1/WNK2/TFF1/SPRY1/PCDHA11/PSD3/ST6GALNAC3/AK5/PCDHA13/HS6ST3/ADGRF4/SPANXD/XAGE2/F2R/SLC45A4/PIFO/N4BP3/ANK1/TPO/GLIDR/SIPA1L2/ZXDB/DUOX1/FMOD
GOZGIT_ESR1_TARGETS_DN	GOZGIT_ESR1_TARGETS_DN	471	0.34969359516735454	1.568231532144691	1.5385805431895372e-5	0.0016166930938437754	0.0014538651772487369	1675	tags=23%, list=14%, signal=20%	AFF3/SDK1/RPS6KA2/DSCAM/AGR2/COL4A5/DTNA/PXDN/ATP9A/SLITRK6/SOX2/PLCB1/EVL/DEGS2/FLRT3/TMEM150C/TTC9/TCF4/SCNN1A/MTSS1/ST6GALNAC5/CTHRC1/SDR16C5/EGR3/C9orf152/STC2/FAM189A2/HID1/KCTD15/MITF/EPHA7/SUSD4/AR/FAM102A/SHANK2/RASD1/GALNT18/KLF9/GFRA1/AKR1C1/TSPAN1/MAOA/SAT1/GDF15/SYT1/CACNG4/IGFBP5/PSG9/SERPINA3/TCEAL1/MAST4/TFF1/IGFBP4/SLC2A10/ANKRD35/SLC46A3/PSD3/CEMIP/DEPTOR/TFF3/ADGRF4/SLC6A14/TMEM45B/SHROOM2/LURAP1L/RNASE1/OAS2/ACKR3/SAMD9/THBD/APOL1/CXCR4/EPHA4/JAG1/FUT8-AS1/ARMCX2/BAMBI/SIPA1L2/ATP1B1/CPNE4/PSG4/TBC1D2/MBOAT1/SRGAP1/RAB27B/KITLG/IFIT2/EPHA3/IFIT3/LPIN2/S100A6/CDCA7L/MID2/TCEAL3/FBP1/NINJ1/GNA14/PLK2/HAGLR/SESN3/DCDC2/PTK2/AKR1C3/FUT8/CA12/TLE1
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	46	-0.5466198156961232	-2.2159911590376695	1.8834053935149095e-5	0.001905727235215827	0.0017137887674322802	949	tags=41%, list=8%, signal=38%	COL5A2/COL24A1/COL6A2/P3H3/PLOD2/P4HA1/COL4A2/P4HA3/COL16A1/COL21A1/ADAMTS3/COL1A2/COL7A1/COL4A1/PCOLCE2/COL11A1/COL4A4/COL4A3/ADAMTS14
ZHAN_MULTIPLE_MYELOMA_MS_UP	ZHAN_MULTIPLE_MYELOMA_MS_UP	37	0.6474162527268335	2.131864595973085	2.4630848912573873e-5	0.0024032671153268507	0.0021612180963138127	367	tags=24%, list=3%, signal=24%	ZNF521/NAP1L3/DTNA/VWA5A/PCSK5/FZD8/KLHL13/MITF/PPM1H
PEREZ_TP53_AND_TP63_TARGETS	PEREZ_TP53_AND_TP63_TARGETS	124	0.47045503188188426	1.870700971786825	2.845820791700141e-5	0.002680959449284409	0.0024109421879593934	1578	tags=25%, list=13%, signal=22%	PPP2R2C/REEP1/LBH/NGFR/FAM43A/ID4/STOX2/PCSK5/EPB41L4B/RORA/WNT7B/MAN1C1/HR/CGNL1/IGF2/SHISAL1/SMAD6/HS6ST1/FOXF2/CASZ1/ARHGEF6/BAMBI/SIPA1L2/INSR/RTN4R/SASH1/SLC4A11/SELENOP/PLPP3/TNFRSF10D/CNKSR3
SENESE_HDAC1_AND_HDAC2_TARGETS_UP	SENESE_HDAC1_AND_HDAC2_TARGETS_UP	176	-0.3452917606761035	-1.8109726029913256	3.4336761568568304e-5	0.00312693442017762	0.0028120000526680147	1020	tags=19%, list=8%, signal=18%	IL7R/POU2F2/ADAMTS17/SORBS2/FN1/OLAH/HIP1/TNFRSF11B/SRGN/TFRC/CXCL3/UCA1/LINC02085/ELMOD1/MELTF/FKBP1B/IL11/TGM2/HHIP/ZC3H12A/MEGF10/SYTL3/SAA1/SPHK1/DCLK1/EREG/TIE1/KYNU/ODAPH/IL1A/MMP9/IL13RA2/C3/SERPINB2
PEREZ_TP63_TARGETS	PEREZ_TP63_TARGETS	214	0.4177408378692665	1.7766051902572677	4.181154155076808e-5	0.003684810694087045	0.003313688895738292	1675	tags=24%, list=14%, signal=21%	INHBB/PPP2R2C/REEP1/LBH/NGFR/FAM43A/CACHD1/ID4/STOX2/SEMA6D/PCSK5/EPB41L4B/RORA/WNT7B/MAN1C1/HR/LMO2/CGNL1/IGF2/SHISAL1/DGAT2/SMAD6/ANGPTL2/S100A3/KHDRBS3/HS6ST1/HS6ST3/CEMIP/MKX/FOXF2/CASZ1/EPHA4/JAG1/ARHGEF6/BAMBI/SIPA1L2/GABBR2/INSR/ASS1/RTN4R/SASH1/HEY1/IFIT3/SLC4A11/GKAP1/SELENOP/PLPP3/TNFRSF10D/OXTR/CNKSR3/HSPA6/TLE1
